id,label,age,region
p33494,Person,63,central
p33495,Person,55,west
p33496,Person,54,north
p33497,Person,52,south
p33498,Person,26,east
p33499,Person,37,north
p33500,Person,43,central
p33501,Person,73,south
p33502,Person,71,central
p33503,Person,48,east
p33504,Person,44,south
p33505,Person,28,south
p33506,Person,37,west
p33507,Person,56,south
p33508,Person,73,north
p33509,Person,49,east
p33510,Person,49,east
p33511,Person,61,south
p33512,Person,49,south
p33513,Person,32,south
p33514,Person,20,east
p33515,Person,75,west
p33516,Person,43,west
p33517,Person,63,east
p33518,Person,63,west
p33519,Person,55,east
p33520,Person,37,north
p33521,Person,62,west
p33522,Person,29,south
p33523,Person,48,central
p33524,Person,20,central
p33525,Person,59,west
p33526,Person,59,south
p33527,Person,69,north
p33528,Person,36,north
p33529,Person,75,south
p33530,Person,22,west
p33531,Person,41,north
p33532,Person,31,central
p33533,Person,65,central
p33534,Person,68,west
p33535,Person,38,west
p33536,Person,58,north
p33537,Person,70,east
p33538,Person,23,south
p33539,Person,70,south
p33540,Person,38,central
p33541,Person,60,south
p33542,Person,22,central
p33543,Person,18,central
p33544,Person,77,north
p33545,Person,61,east
p33546,Person,26,north
p33547,Person,20,west
p33548,Person,72,central
p33549,Person,53,north
p33550,Person,74,south
p33551,Person,65,central
p33552,Person,40,west
p33553,Person,74,east
p33554,Person,41,central
p33555,Person,74,east
p33556,Person,58,north
p33557,Person,30,north
p33558,Person,48,north
p33559,Person,20,north
p33560,Person,32,east
p33561,Person,47,east
p33562,Person,67,west
p33563,Person,27,east
p33564,Person,38,east
p33565,Person,38,central
p33566,Person,61,north
p33567,Person,23,east
p33568,Person,73,west
p33569,Person,61,south
p33570,Person,34,central
p33571,Person,62,east
p33572,Person,55,east
p33573,Person,60,central
p33574,Person,22,central
p33575,Person,23,west
p33576,Person,47,north
p33577,Person,44,south
p33578,Person,44,west
p33579,Person,39,west
p33580,Person,19,south
p33581,Person,41,north
p33582,Person,36,east
p33583,Person,38,north
p33584,Person,18,central
p33585,Person,37,west
p33586,Person,56,west
p33587,Person,19,central
p33588,Person,56,central
p33589,Person,36,east
p33590,Person,69,east
p33591,Person,68,west
p33592,Person,43,central
p33593,Person,27,east
p33594,Person,66,east
p33595,Person,34,north
p33596,Person,52,west
p33597,Person,39,west
p33598,Person,37,north
p33599,Person,38,central
p33600,Person,57,east
p33601,Person,65,central
p33602,Person,70,west
p33603,Person,33,north
p33604,Person,61,central
p33605,Person,40,north
p33606,Person,27,north
p33607,Person,64,south
p33608,Person,45,central
p33609,Person,20,south
p33610,Person,74,central
p33611,Person,24,central
p33612,Person,54,south
p33613,Person,18,east
p33614,Person,35,central
p33615,Person,45,north
p33616,Person,49,central
p33617,Person,60,central
p33618,Person,24,north
p33619,Person,72,south
p33620,Person,50,west
p33621,Person,31,north
p33622,Person,72,west
p33623,Person,61,west
p33624,Person,42,east
p33625,Person,65,south
p33626,Person,37,south
p33627,Person,57,west
p33628,Person,18,west
p33629,Person,51,south
p33630,Person,55,east
p33631,Person,40,central
p33632,Person,43,west
p33633,Person,29,central
p33634,Person,65,west
p33635,Person,49,central
p33636,Person,45,north
p33637,Person,25,east
p33638,Person,29,central
p33639,Person,47,south
p33640,Person,19,south
p33641,Person,26,east
p33642,Person,23,north
p33643,Person,43,east
p33644,Person,38,east
p33645,Person,43,north
p33646,Person,40,east
p33647,Person,37,south
p33648,Person,65,south
p33649,Person,30,north
p33650,Person,73,north
p33651,Person,59,central
p33652,Person,18,central
p33653,Person,45,north
p33654,Person,57,east
p33655,Person,77,south
p33656,Person,21,north
p33657,Person,23,east
p33658,Person,18,east
p33659,Person,62,central
p33660,Person,20,north
p33661,Person,69,central
p33662,Person,39,north
p33663,Person,64,south
p33664,Person,28,north
p33665,Person,48,central
p33666,Person,26,central
p33667,Person,26,east
p33668,Person,46,east
p33669,Person,45,central
p33670,Person,74,central
p33671,Person,72,west
p33672,Person,41,central
p33673,Person,56,north
p33674,Person,19,central
p33675,Person,20,east
p33676,Person,21,north
p33677,Person,50,north
p33678,Person,52,west
p33679,Person,56,central
p33680,Person,51,west
p33681,Person,40,west
p33682,Person,57,north
p33683,Person,75,east
p33684,Person,33,east
p33685,Person,29,west
p33686,Person,45,north
p33687,Person,23,central
p33688,Person,74,west
p33689,Person,70,north
p33690,Person,49,central
p33691,Person,46,north
p33692,Person,34,west
p33693,Person,39,east
p33694,Person,43,central
p33695,Person,37,east
p33696,Person,43,south
p33697,Person,64,central
p33698,Person,67,central
p33699,Person,52,west
p33700,Person,70,south
p33701,Person,58,west
p33702,Person,58,central
p33703,Person,76,central
p33704,Person,73,north
p33705,Person,74,central
p33706,Person,44,east
p33707,Person,52,east
p33708,Person,28,west
p33709,Person,60,north
p33710,Person,57,west
p33711,Person,43,north
p33712,Person,38,west
p33713,Person,41,west
p33714,Person,54,central
p33715,Person,51,east
p33716,Person,23,east
p33717,Person,48,east
p33718,Person,70,east
p33719,Person,19,east
p33720,Person,28,south
p33721,Person,40,north
p33722,Person,47,east
p33723,Person,30,west
p33724,Person,31,north
p33725,Person,39,north
p33726,Person,62,east
p33727,Person,76,north
p33728,Person,26,north
p33729,Person,47,north
p33730,Person,59,east
p33731,Person,30,central
p33732,Person,48,east
p33733,Person,19,east
p33734,Person,32,south
p33735,Person,58,east
p33736,Person,27,central
p33737,Person,41,north
p33738,Person,73,north
p33739,Person,40,south
p33740,Person,52,north
p33741,Person,57,west
p33742,Person,47,south
p33743,Person,22,east
p33744,Person,33,central
p33745,Person,65,central
p33746,Person,41,central
p33747,Person,48,east
p33748,Person,62,south
p33749,Person,74,north
p33750,Person,23,west
p33751,Person,35,south
p33752,Person,26,east
p33753,Person,44,south
p33754,Person,32,north
p33755,Person,52,west
p33756,Person,51,central
p33757,Person,37,north
p33758,Person,53,east
p33759,Person,69,north
p33760,Person,57,south
p33761,Person,47,east
p33762,Person,61,west
p33763,Person,41,central
p33764,Person,32,north
p33765,Person,25,west
p33766,Person,64,central
p33767,Person,75,east
p33768,Person,64,west
p33769,Person,47,central
p33770,Person,24,west
p33771,Person,45,west
p33772,Person,50,east
p33773,Person,48,west
p33774,Person,49,west
p33775,Person,54,north
p33776,Person,20,north
p33777,Person,67,south
p33778,Person,52,north
p33779,Person,34,south
p33780,Person,36,central
p33781,Person,36,west
p33782,Person,72,west
p33783,Person,53,south
p33784,Person,45,north
p33785,Person,40,west
p33786,Person,71,west
p33787,Person,30,east
p33788,Person,62,east
p33789,Person,19,west
p33790,Person,45,south
p33791,Person,77,central
p33792,Person,50,south
p33793,Person,21,central
p33794,Person,50,east
p33795,Person,25,west
p33796,Person,18,central
p33797,Person,41,east
p33798,Person,31,south
p33799,Person,71,north
p33800,Person,58,east
p33801,Person,76,north
p33802,Person,30,central
p33803,Person,27,east
p33804,Person,29,west
p33805,Person,66,east
p33806,Person,43,west
p33807,Person,31,west
p33808,Person,27,central
p33809,Person,73,south
p33810,Person,45,central
p33811,Person,48,west
p33812,Person,60,north
p33813,Person,64,east
p33814,Person,45,north
p33815,Person,21,north
p33816,Person,36,north
p33817,Person,74,central
p33818,Person,67,north
p33819,Person,35,north
p33820,Person,52,north
p33821,Person,36,east
p33822,Person,32,central
p33823,Person,57,east
p33824,Person,43,north
p33825,Person,54,south
p33826,Person,23,north
p33827,Person,76,east
p33828,Person,35,west
p33829,Person,71,central
p33830,Person,77,east
p33831,Person,75,north
p33832,Person,23,central
p33833,Person,44,north
p33834,Person,71,north
p33835,Person,50,west
p33836,Person,73,east
p33837,Person,37,central
p33838,Person,18,central
p33839,Person,52,east
p33840,Person,56,south
p33841,Person,28,east
p33842,Person,57,east
p33843,Person,75,south
p33844,Person,68,east
p33845,Person,39,north
p33846,Person,44,east
p33847,Person,48,east
p33848,Person,73,west
p33849,Person,21,south
p33850,Person,34,north
p33851,Person,45,west
p33852,Person,59,east
p33853,Person,29,central
p33854,Person,46,north
p33855,Person,24,central
p33856,Person,54,east
p33857,Person,45,west
p33858,Person,26,central
p33859,Person,67,east
p33860,Person,49,central
p33861,Person,41,south
p33862,Person,19,central
p33863,Person,29,east
p33864,Person,34,east
p33865,Person,65,central
p33866,Person,28,north
p33867,Person,67,west
p33868,Person,46,central
p33869,Person,24,central
p33870,Person,27,west
p33871,Person,21,central
p33872,Person,24,south
p33873,Person,51,west
p33874,Person,59,central
p33875,Person,39,west
p33876,Person,62,south
p33877,Person,66,east
p33878,Person,56,central
p33879,Person,67,east
p33880,Person,54,west
p33881,Person,64,central
p33882,Person,76,east
p33883,Person,37,north
p33884,Person,69,east
p33885,Person,51,south
p33886,Person,41,south
p33887,Person,45,west
p33888,Person,39,central
p33889,Person,56,central
p33890,Person,68,east
p33891,Person,25,central
p33892,Person,44,west
p33893,Person,56,north
p33894,Person,40,east
p33895,Person,21,north
p33896,Person,74,east
p33897,Person,24,west
p33898,Person,65,central
p33899,Person,63,east
p33900,Person,31,central
p33901,Person,18,south
p33902,Person,25,east
p33903,Person,26,east
p33904,Person,60,central
p33905,Person,68,central
p33906,Person,65,north
p33907,Person,27,north
p33908,Person,49,north
p33909,Person,43,north
p33910,Person,20,south
p33911,Person,43,central
p33912,Person,69,west
p33913,Person,33,south
p33914,Person,51,south
p33915,Person,72,south
p33916,Person,70,south
p33917,Person,23,south
p33918,Person,66,west
p33919,Person,76,central
p33920,Person,42,south
p33921,Person,74,west
p33922,Person,27,north
p33923,Person,52,south
p33924,Person,50,south
p33925,Person,20,north
p33926,Person,28,east
p33927,Person,76,east
p33928,Person,74,north
p33929,Person,53,south
p33930,Person,75,east
p33931,Person,19,north
p33932,Person,55,north
p33933,Person,68,central
p33934,Person,31,north
p33935,Person,71,south
p33936,Person,41,south
p33937,Person,23,east
p33938,Person,50,north
p33939,Person,38,central
p33940,Person,65,east
p33941,Person,43,north
p33942,Person,41,west
p33943,Person,48,east
p33944,Person,19,east
p33945,Person,26,south
p33946,Person,33,east
p33947,Person,59,east
p33948,Person,53,west
p33949,Person,21,north
p33950,Person,18,central
p33951,Person,33,central
p33952,Person,19,south
p33953,Person,61,south
p33954,Person,64,central
p33955,Person,41,east
p33956,Person,44,west
p33957,Person,18,north
p33958,Person,41,south
p33959,Person,32,east
p33960,Person,66,south
p33961,Person,75,south
p33962,Person,38,central
p33963,Person,57,east
p33964,Person,55,east
p33965,Person,49,central
p33966,Person,51,south
p33967,Person,30,north
p33968,Person,67,south
p33969,Person,28,west
p33970,Person,50,west
p33971,Person,34,central
p33972,Person,64,north
p33973,Person,29,south
p33974,Person,53,west
p33975,Person,46,north
p33976,Person,73,south
p33977,Person,24,central
p33978,Person,46,south
p33979,Person,68,west
p33980,Person,56,south
p33981,Person,25,east
p33982,Person,73,east
p33983,Person,50,central
p33984,Person,67,central
p33985,Person,58,east
p33986,Person,38,central
p33987,Person,69,north
p33988,Person,65,north
p33989,Person,40,east
p33990,Person,20,south
p33991,Person,51,north
p33992,Person,18,east
p33993,Person,56,east
p33994,Person,62,central
p33995,Person,49,north
p33996,Person,67,central
p33997,Person,44,north
p33998,Person,49,north
p33999,Person,38,central
p34000,Person,49,north
p34001,Person,64,central
p34002,Person,61,west
p34003,Person,75,west
p34004,Person,49,central
p34005,Person,62,north
p34006,Person,34,central
p34007,Person,59,east
p34008,Person,76,north
p34009,Person,57,south
p34010,Person,66,east
p34011,Person,66,central
p34012,Person,49,central
p34013,Person,29,west
p34014,Person,66,north
p34015,Person,59,north
p34016,Person,48,north
p34017,Person,74,east
p34018,Person,19,south
p34019,Person,62,north
p34020,Person,44,east
p34021,Person,53,south
p34022,Person,72,south
p34023,Person,74,east
p34024,Person,25,central
p34025,Person,27,east
p34026,Person,48,north
p34027,Person,31,central
p34028,Person,70,east
p34029,Person,63,central
p34030,Person,73,south
p34031,Person,40,central
p34032,Person,26,north
p34033,Person,69,north
p34034,Person,76,south
p34035,Person,37,south
p34036,Person,57,south
p34037,Person,57,west
p34038,Person,19,south
p34039,Person,40,east
p34040,Person,40,south
p34041,Person,60,east
p34042,Person,35,north
p34043,Person,35,north
p34044,Person,30,north
p34045,Person,30,north
p34046,Person,35,south
p34047,Person,47,east
p34048,Person,53,central
p34049,Person,66,east
p34050,Person,28,south
p34051,Person,38,north
p34052,Person,29,north
p34053,Person,39,north
p34054,Person,71,south
p34055,Person,38,central
p34056,Person,18,central
p34057,Person,75,central
p34058,Person,40,east
p34059,Person,47,east
p34060,Person,47,west
p34061,Person,39,west
p34062,Person,61,west
p34063,Person,43,west
p34064,Person,18,west
p34065,Person,31,east
p34066,Person,37,central
p34067,Person,27,east
p34068,Person,21,north
p34069,Person,75,north
p34070,Person,74,central
p34071,Person,32,central
p34072,Person,21,west
p34073,Person,71,central
p34074,Person,77,west
p34075,Person,51,south
p34076,Person,57,west
p34077,Person,54,west
p34078,Person,22,west
p34079,Person,52,east
p34080,Person,54,east
p34081,Person,44,north
p34082,Person,52,north
p34083,Person,57,south
p34084,Person,64,south
p34085,Person,61,central
p34086,Person,48,west
p34087,Person,55,north
p34088,Person,58,east
p34089,Person,24,north
p34090,Person,51,north
p34091,Person,47,central
p34092,Person,50,north
p34093,Person,43,central
p34094,Person,38,west
p34095,Person,42,west
p34096,Person,39,west
p34097,Person,36,west
p34098,Person,49,west
p34099,Person,23,south
p34100,Person,24,north
p34101,Person,35,central
p34102,Person,29,central
p34103,Person,20,east
p34104,Person,37,north
p34105,Person,55,north
p34106,Person,36,west
p34107,Person,34,west
p34108,Person,19,west
p34109,Person,61,west
p34110,Person,74,north
p34111,Person,45,west
p34112,Person,73,central
p34113,Person,54,north
p34114,Person,20,south
p34115,Person,76,north
p34116,Person,50,west
p34117,Person,47,south
p34118,Person,43,central
p34119,Person,40,north
p34120,Person,48,south
p34121,Person,24,south
p34122,Person,18,central
p34123,Person,32,central
p34124,Person,38,west
p34125,Person,44,east
p34126,Person,26,north
p34127,Person,49,south
p34128,Person,26,west
p34129,Person,25,central
p34130,Person,64,south
p34131,Person,38,central
p34132,Person,46,west
p34133,Person,29,west
p34134,Person,20,central
p34135,Person,59,east
p34136,Person,69,west
p34137,Person,64,north
p34138,Person,46,north
p34139,Person,31,west
p34140,Person,43,south
p34141,Person,55,north
p34142,Person,73,south
p34143,Person,71,south
p34144,Person,47,north
p34145,Person,72,south
p34146,Person,73,south
p34147,Person,19,north
p34148,Person,29,north
p34149,Person,47,west
p34150,Person,69,central
p34151,Person,25,east
p34152,Person,23,east
p34153,Person,54,central
p34154,Person,42,west
p34155,Person,52,south
p34156,Person,61,west
p34157,Person,30,north
p34158,Person,23,west
p34159,Person,57,central
p34160,Person,48,east
p34161,Person,51,east
p34162,Person,77,south
p34163,Person,23,west
p34164,Person,31,north
p34165,Person,69,south
p34166,Person,56,north
p34167,Person,23,central
p34168,Person,20,west
p34169,Person,29,central
p34170,Person,54,west
p34171,Person,32,central
p34172,Person,36,north
p34173,Person,22,central
p34174,Person,28,west
p34175,Person,48,west
p34176,Person,47,north
p34177,Person,39,north
p34178,Person,52,north
p34179,Person,77,west
p34180,Person,62,east
p34181,Person,49,east
p34182,Person,33,north
p34183,Person,58,north
p34184,Person,24,east
p34185,Person,23,south
p34186,Person,25,central
p34187,Person,26,north
p34188,Person,66,north
p34189,Person,73,north
p34190,Person,29,west
p34191,Person,70,south
p34192,Person,18,east
p34193,Person,56,west
p34194,Person,34,south
p34195,Person,21,east
p34196,Person,54,north
p34197,Person,27,west
p34198,Person,44,west
p34199,Person,75,north
p34200,Person,57,north
p34201,Person,67,central
p34202,Person,38,east
p34203,Person,23,north
p34204,Person,46,east
p34205,Person,71,east
p34206,Person,65,north
p34207,Person,74,west
p34208,Person,21,west
p34209,Person,18,south
p34210,Person,32,central
p34211,Person,19,central
p34212,Person,26,south
p34213,Person,76,north
p34214,Person,58,east
p34215,Person,25,central
p34216,Person,64,east
p34217,Person,77,west
p34218,Person,66,south
p34219,Person,24,south
p34220,Person,47,central
p34221,Person,68,central
p34222,Person,75,central
p34223,Person,68,east
p34224,Person,20,north
p34225,Person,55,west
p34226,Person,40,east
p34227,Person,45,west
p34228,Person,40,central
p34229,Person,35,east
p34230,Person,69,west
p34231,Person,77,east
p34232,Person,32,north
p34233,Person,44,west
p34234,Person,26,east
p34235,Person,48,south
p34236,Person,73,west
p34237,Person,74,south
p34238,Person,28,west
p34239,Person,56,south
p34240,Person,61,central
p34241,Person,57,central
p34242,Person,59,west
p34243,Person,73,central
p34244,Person,70,west
p34245,Person,39,north
p34246,Person,67,east
p34247,Person,39,north
p34248,Person,28,west
p34249,Person,54,north
p34250,Person,38,west
p34251,Person,37,west
p34252,Person,52,south
p34253,Person,57,central
p34254,Person,69,south
p34255,Person,20,west
p34256,Person,70,south
p34257,Person,33,south
p34258,Person,53,north
p34259,Person,75,central
p34260,Person,39,east
p34261,Person,64,west
p34262,Person,77,central
p34263,Person,46,west
p34264,Person,62,south
p34265,Person,39,east
p34266,Person,59,south
p34267,Person,24,central
p34268,Person,31,central
p34269,Person,72,west
p34270,Person,37,south
p34271,Person,37,east
p34272,Person,55,west
p34273,Person,39,south
p34274,Person,44,west
p34275,Person,38,east
p34276,Person,28,south
p34277,Person,56,north
p34278,Person,61,south
p34279,Person,72,east
p34280,Person,68,north
p34281,Person,62,east
p34282,Person,38,central
p34283,Person,75,north
p34284,Person,75,west
p34285,Person,56,south
p34286,Person,51,east
p34287,Person,44,west
p34288,Person,55,west
p34289,Person,71,north
p34290,Person,47,north
p34291,Person,36,west
p34292,Person,39,north
p34293,Person,34,east
p34294,Person,77,south
p34295,Person,31,central
p34296,Person,18,south
p34297,Person,61,south
p34298,Person,33,east
p34299,Person,42,west
p34300,Person,42,central
p34301,Person,62,central
p34302,Person,46,west
p34303,Person,20,south
p34304,Person,72,central
p34305,Person,24,east
p34306,Person,56,central
p34307,Person,31,north
p34308,Person,76,central
p34309,Person,45,west
p34310,Person,25,west
p34311,Person,43,west
p34312,Person,42,west
p34313,Person,61,south
p34314,Person,69,east
p34315,Person,43,south
p34316,Person,24,north
p34317,Person,63,west
p34318,Person,21,central
p34319,Person,77,east
p34320,Person,45,east
p34321,Person,31,central
p34322,Person,22,west
p34323,Person,51,west
p34324,Person,65,south
p34325,Person,53,south
p34326,Person,25,north
p34327,Person,44,south
p34328,Person,37,west
p34329,Person,61,south
p34330,Person,25,east
p34331,Person,22,east
p34332,Person,55,west
p34333,Person,55,south
p34334,Person,49,east
p34335,Person,47,south
p34336,Person,34,north
p34337,Person,60,north
p34338,Person,63,central
p34339,Person,63,west
p34340,Person,48,west
p34341,Person,43,south
p34342,Person,41,north
p34343,Person,49,north
p34344,Person,56,south
p34345,Person,32,west
p34346,Person,70,south
p34347,Person,23,west
p34348,Person,29,south
p34349,Person,55,west
p34350,Person,58,west
p34351,Person,44,west
p34352,Person,48,north
p34353,Person,74,east
p34354,Person,34,north
p34355,Person,48,south
p34356,Person,57,east
p34357,Person,39,north
p34358,Person,45,north
p34359,Person,33,east
p34360,Person,18,south
p34361,Person,38,north
p34362,Person,50,east
p34363,Person,20,east
p34364,Person,30,east
p34365,Person,54,east
p34366,Person,75,south
p34367,Person,44,west
p34368,Person,67,south
p34369,Person,54,north
p34370,Person,60,south
p34371,Person,48,north
p34372,Person,64,south
p34373,Person,76,east
p34374,Person,47,north
p34375,Person,60,central
p34376,Person,37,south
p34377,Person,36,west
p34378,Person,50,central
p34379,Person,49,east
p34380,Person,64,south
p34381,Person,18,east
p34382,Person,60,east
p34383,Person,67,west
p34384,Person,52,west
p34385,Person,70,south
p34386,Person,71,south
p34387,Person,65,north
p34388,Person,54,south
p34389,Person,75,west
p34390,Person,18,central
p34391,Person,26,west
p34392,Person,73,south
p34393,Person,41,north
p34394,Person,57,south
p34395,Person,34,central
p34396,Person,61,central
p34397,Person,57,north
p34398,Person,19,central
p34399,Person,56,central
p34400,Person,44,central
p34401,Person,40,south
p34402,Person,24,central
p34403,Person,64,west
p34404,Person,40,central
p34405,Person,38,central
p34406,Person,60,south
p34407,Person,31,south
p34408,Person,56,east
p34409,Person,27,west
p34410,Person,35,central
p34411,Person,35,east
p34412,Person,30,east
p34413,Person,59,east
p34414,Person,53,west
p34415,Person,74,north
p34416,Person,47,south
p34417,Person,58,central
p34418,Person,30,south
p34419,Person,41,east
p34420,Person,59,east
p34421,Person,38,south
p34422,Person,56,west
p34423,Person,54,central
p34424,Person,64,west
p34425,Person,23,south
p34426,Person,74,north
p34427,Person,60,south
p34428,Person,49,south
p34429,Person,68,central
p34430,Person,28,south
p34431,Person,58,north
p34432,Person,51,east
p34433,Person,26,north
p34434,Person,39,central
p34435,Person,27,east
p34436,Person,66,north
p34437,Person,39,east
p34438,Person,20,north
p34439,Person,68,west
p34440,Person,73,south
p34441,Person,34,north
p34442,Person,24,east
p34443,Person,49,north
p34444,Person,29,south
p34445,Person,57,north
p34446,Person,71,west
p34447,Person,40,central
p34448,Person,43,east
p34449,Person,45,west
p34450,Person,28,west
p34451,Person,36,north
p34452,Person,61,central
p34453,Person,23,south
p34454,Person,45,west
p34455,Person,25,west
p34456,Person,48,east
p34457,Person,19,north
p34458,Person,54,east
p34459,Person,19,central
p34460,Person,48,south
p34461,Person,39,west
p34462,Person,42,south
p34463,Person,68,east
p34464,Person,52,central
p34465,Person,76,south
p34466,Person,71,central
p34467,Person,60,east
p34468,Person,40,west
p34469,Person,47,north
p34470,Person,18,east
p34471,Person,36,south
p34472,Person,21,north
p34473,Person,19,north
p34474,Person,68,east
p34475,Person,27,central
p34476,Person,61,north
p34477,Person,56,south
p34478,Person,22,east
p34479,Person,31,south
p34480,Person,57,north
p34481,Person,34,east
p34482,Person,35,north
p34483,Person,37,north
p34484,Person,77,west
p34485,Person,18,south
p34486,Person,55,east
p34487,Person,28,east
p34488,Person,39,east
p34489,Person,30,north
p34490,Person,46,north
p34491,Person,61,west
p34492,Person,31,east
p34493,Person,76,north
p34494,Person,50,west
p34495,Person,32,central
p34496,Person,77,west
p34497,Person,69,west
p34498,Person,66,west
p34499,Person,60,south
p34500,Person,42,north
p34501,Person,62,east
p34502,Person,70,north
p34503,Person,75,central
p34504,Person,63,east
p34505,Person,77,south
p34506,Person,55,west
p34507,Person,51,south
p34508,Person,56,south
p34509,Person,75,south
p34510,Person,62,west
p34511,Person,56,north
p34512,Person,50,west
p34513,Person,28,north
p34514,Person,47,east
p34515,Person,67,central
p34516,Person,55,central
p34517,Person,46,north
p34518,Person,56,north
p34519,Person,21,west
p34520,Person,19,west
p34521,Person,42,south
p34522,Person,39,east
p34523,Person,45,north
p34524,Person,20,east
p34525,Person,26,west
p34526,Person,51,east
p34527,Person,28,central
p34528,Person,34,central
p34529,Person,20,east
p34530,Person,41,north
p34531,Person,39,north
p34532,Person,62,west
p34533,Person,31,south
p34534,Person,22,north
p34535,Person,33,north
p34536,Person,46,central
p34537,Person,77,central
p34538,Person,50,south
p34539,Person,75,north
p34540,Person,27,north
p34541,Person,72,central
p34542,Person,35,south
p34543,Person,18,north
p34544,Person,46,south
p34545,Person,27,east
p34546,Person,41,north
p34547,Person,42,south
p34548,Person,37,north
p34549,Person,39,north
p34550,Person,51,west
p34551,Person,51,north
p34552,Person,43,east
p34553,Person,73,south
p34554,Person,20,east
p34555,Person,44,north
p34556,Person,75,north
p34557,Person,74,west
p34558,Person,70,south
p34559,Person,33,north
p34560,Person,18,south
p34561,Person,26,south
p34562,Person,65,west
p34563,Person,38,central
p34564,Person,41,west
p34565,Person,38,south
p34566,Person,34,south
p34567,Person,41,central
p34568,Person,18,south
p34569,Person,42,east
p34570,Person,36,east
p34571,Person,56,central
p34572,Person,43,north
p34573,Person,65,north
p34574,Person,31,north
p34575,Person,74,south
p34576,Person,23,central
p34577,Person,28,west
p34578,Person,22,south
p34579,Person,36,north
p34580,Person,53,central
p34581,Person,71,north
p34582,Person,30,north
p34583,Person,35,west
p34584,Person,68,east
p34585,Person,75,south
p34586,Person,31,west
p34587,Person,55,west
p34588,Person,68,west
p34589,Person,57,west
p34590,Person,75,north
p34591,Person,57,east
p34592,Person,45,central
p34593,Person,72,west
p34594,Person,21,west
p34595,Person,26,north
p34596,Person,75,north
p34597,Person,73,west
p34598,Person,26,central
p34599,Person,28,central
p34600,Person,62,south
p34601,Person,76,south
p34602,Person,57,central
p34603,Person,53,south
p34604,Person,50,north
p34605,Person,49,south
p34606,Person,46,south
p34607,Person,18,north
p34608,Person,20,east
p34609,Person,63,west
p34610,Person,58,east
p34611,Person,29,south
p34612,Person,19,central
p34613,Person,51,west
p34614,Person,54,north
p34615,Person,18,east
p34616,Person,68,east
p34617,Person,61,north
p34618,Person,49,east
p34619,Person,61,south
p34620,Person,56,west
p34621,Person,62,central
p34622,Person,34,east
p34623,Person,63,west
p34624,Person,56,east
p34625,Person,64,east
p34626,Person,41,west
p34627,Person,68,north
p34628,Person,25,south
p34629,Person,77,west
p34630,Person,61,central
p34631,Person,20,south
p34632,Person,43,north
p34633,Person,23,south
p34634,Person,69,north
p34635,Person,70,north
p34636,Person,39,central
p34637,Person,18,east
p34638,Person,55,south
p34639,Person,30,south
p34640,Person,18,central
p34641,Person,36,west
p34642,Person,60,west
p34643,Person,36,west
p34644,Person,66,west
p34645,Person,32,west
p34646,Person,37,east
p34647,Person,21,south
p34648,Person,73,east
p34649,Person,27,west
p34650,Person,58,central
p34651,Person,46,east
p34652,Person,20,south
p34653,Person,49,central
p34654,Person,71,south
p34655,Person,48,south
p34656,Person,47,north
p34657,Person,73,east
p34658,Person,67,west
p34659,Person,21,east
p34660,Person,48,central
p34661,Person,26,north
p34662,Person,26,east
p34663,Person,58,east
p34664,Person,61,east
p34665,Person,66,west
p34666,Person,70,central
p34667,Person,30,central
p34668,Person,73,central
p34669,Person,61,west
p34670,Person,19,west
p34671,Person,71,west
p34672,Person,67,north
p34673,Person,64,central
p34674,Person,42,west
p34675,Person,45,south
p34676,Person,72,west
p34677,Person,55,central
p34678,Person,34,east
p34679,Person,68,west
p34680,Person,21,central
p34681,Person,20,north
p34682,Person,61,west
p34683,Person,66,south
p34684,Person,71,west
p34685,Person,44,central
p34686,Person,69,east
p34687,Person,31,west
p34688,Person,29,east
p34689,Person,30,east
p34690,Person,20,central
p34691,Person,43,south
p34692,Person,20,south
p34693,Person,61,central
p34694,Person,25,north
p34695,Person,71,west
p34696,Person,35,west
p34697,Person,45,south
p34698,Person,41,north
p34699,Person,65,south
p34700,Person,71,north
p34701,Person,53,west
p34702,Person,49,south
p34703,Person,33,west
p34704,Person,57,west
p34705,Person,72,east
p34706,Person,20,west
p34707,Person,56,east
p34708,Person,53,central
p34709,Person,75,west
p34710,Person,38,north
p34711,Person,51,west
p34712,Person,43,east
p34713,Person,54,east
p34714,Person,56,south
p34715,Person,74,south
p34716,Person,38,north
p34717,Person,53,south
p34718,Person,68,north
p34719,Person,44,east
p34720,Person,69,south
p34721,Person,70,north
p34722,Person,20,south
p34723,Person,60,west
p34724,Person,52,central
p34725,Person,34,east
p34726,Person,61,north
p34727,Person,36,south
p34728,Person,21,central
p34729,Person,47,south
p34730,Person,32,east
p34731,Person,64,west
p34732,Person,77,central
p34733,Person,24,south
p34734,Person,19,north
p34735,Person,59,central
p34736,Person,57,east
p34737,Person,52,south
p34738,Person,63,east
p34739,Person,25,south
p34740,Person,74,east
p34741,Person,50,north
p34742,Person,37,south
p34743,Person,24,west
p34744,Person,25,south
p34745,Person,23,east
p34746,Person,38,west
p34747,Person,59,east
p34748,Person,29,central
p34749,Person,60,central
p34750,Person,18,west
p34751,Person,61,east
p34752,Person,64,east
p34753,Person,28,north
p34754,Person,20,central
p34755,Person,60,east
p34756,Person,49,west
p34757,Person,47,north
p34758,Person,64,central
p34759,Person,52,west
p34760,Person,37,central
p34761,Person,72,west
p34762,Person,71,central
p34763,Person,61,west
p34764,Person,25,central
p34765,Person,34,south
